,user,favorite_count,retweet_count
1636,4196983835,4133,1253
1637,4196983835,2090,394
1638,4196983835,2860,1105
1639,4196983835,2855,1251
1640,4196983835,3026,1180
1641,4196983835,3651,1518
1642,4196983835,7100,3737
1643,4196983835,7988,3258
1644,4196983835,3437,1082
1645,4196983835,2858,1109
1646,4196983835,2658,754
1647,4196983835,4245,1810
1648,4196983835,8283,2674
1649,4196983835,3203,1055
1650,4196983835,3133,1162
1651,4196983835,3704,1025
1652,4196983835,2343,728
1653,4196983835,2154,627
1654,4196983835,2349,819
1655,4196983835,40294,18816
1656,4196983835,1930,208
1657,4196983835,2678,1249
1658,4196983835,1656,489
1659,4196983835,1422,395
1660,4196983835,3308,1198
1661,4196983835,2246,671
1662,4196983835,3738,1303
1663,4196983835,8239,1990
1664,4196983835,2416,767
1665,4196983835,1813,516
1666,4196983835,3358,1122
1667,4196983835,4537,1368
1668,4196983835,3536,1332
1669,4196983835,19965,11151
1670,4196983835,5397,1900
1671,4196983835,3501,1080
1672,4196983835,7172,2271
1673,4196983835,3426,1712
1674,4196983835,3015,1150
1675,4196983835,2682,943
1676,4196983835,13889,4538
1677,4196983835,1906,496
1678,4196983835,2881,1036
1679,4196983835,2086,527
1680,4196983835,3856,1469
1681,4196983835,15603,6546
1682,4196983835,1786,312
1683,4196983835,10110,4556
1684,4196983835,2900,853
1685,4196983835,4302,2052
1686,4196983835,3461,1078
1687,4196983835,3495,1244
1688,4196983835,1579,308
1689,4196983835,1629,614
1690,4196983835,2602,538
1691,4196983835,4033,1672
1692,4196983835,2643,740
1693,4196983835,4951,2232
1694,4196983835,3503,1203
1695,4196983835,2256,491
1696,4196983835,2590,697
1697,4196983835,1926,413
1698,4196983835,3729,1496
1699,4196983835,2348,745
1700,4196983835,2575,916
1701,4196983835,3103,1175
1702,4196983835,2872,807
1703,4196983835,3912,1503
1704,4196983835,4598,2142
1705,4196983835,1865,540
1706,4196983835,2758,836
1707,4196983835,1573,558
1708,4196983835,1582,326
1709,4196983835,3085,1310
1710,4196983835,2329,569
1711,4196983835,4232,1744
1712,4196983835,2512,819
1713,4196983835,3926,1959
1714,4196983835,2497,1067
1715,4196983835,2947,1024
1716,4196983835,3861,1535
1717,4196983835,13872,9926
1718,4196983835,2797,978
1719,4196983835,18126,7984
1720,4196983835,2140,721
1721,4196983835,2352,740
1722,4196983835,2664,696
1723,4196983835,3120,1384
1724,4196983835,2582,874
1725,4196983835,39392,15668
1726,4196983835,3359,1262
1727,4196983835,2281,906
1728,4196983835,2344,925
1729,4196983835,1797,534
1730,4196983835,5162,2320
1731,4196983835,2867,813
1732,4196983835,3671,1445
1733,4196983835,3449,1657
1734,4196983835,2283,717
1735,4196983835,34559,21083
1736,4196983835,2579,1352
1737,4196983835,23369,9085
1738,4196983835,3004,1149
1739,4196983835,3229,1301
1740,4196983835,6458,2859
1741,4196983835,18565,9206
1742,4196983835,2445,770
1743,4196983835,3059,1369
1744,4196983835,2527,1322
1745,4196983835,1783,522
1746,4196983835,2787,1007
1747,4196983835,3773,1339
1748,4196983835,3012,1031
1749,4196983835,3837,1537
1750,4196983835,1763,538
1751,4196983835,7747,3707
1752,4196983835,4070,1910
1753,4196983835,6028,2723
1754,4196983835,3120,1672
1755,4196983835,2229,484
1756,4196983835,4322,1766
1757,4196983835,5865,2854
1758,4196983835,4599,2051
1759,4196983835,61899,30616
1760,4196983835,1716,467
1761,4196983835,2021,467
1762,4196983835,2628,1005
1763,4196983835,1878,601
1764,4196983835,1414,300
1765,4196983835,12423,6776
1766,4196983835,1711,414
1767,4196983835,2073,436
1768,4196983835,14875,7082
1769,4196983835,3673,1866
1770,4196983835,1462,456
1771,4196983835,5230,2359
1772,4196983835,3295,1089
1773,4196983835,3659,1605
1774,4196983835,1319,359
1775,4196983835,2662,941
1776,4196983835,3581,1661
1777,4196983835,2109,1090
1778,4196983835,2024,880
1779,4196983835,2298,814
1780,4196983835,1389,512
1781,4196983835,2644,1305
1782,4196983835,7491,4035
1783,4196983835,1152,247
1784,4196983835,3307,1998
1785,4196983835,1465,325
1786,4196983835,1174,263
1787,4196983835,3911,1674
1788,4196983835,1776,607
1789,4196983835,1347,463
1790,4196983835,2136,783
1791,4196983835,3809,1820
1792,4196983835,2951,1023
1793,4196983835,2983,1188
1794,4196983835,2375,900
1795,4196983835,1399,443
1796,4196983835,2335,969
1797,4196983835,1826,420
1798,4196983835,2238,850
1799,4196983835,13687,5457
1800,4196983835,3207,1991
1801,4196983835,2413,810
1802,4196983835,2263,795
1803,4196983835,24900,17399
1804,4196983835,1939,733
1805,4196983835,1517,466
1806,4196983835,5357,2224
1807,4196983835,3105,1095
1808,4196983835,1164,215
1809,4196983835,2020,486
1810,4196983835,1264,434
1811,4196983835,4914,2388
1812,4196983835,989,141
1813,4196983835,2503,889
1814,4196983835,1297,309
1815,4196983835,2780,1247
1816,4196983835,2011,612
1817,4196983835,1619,596
1818,4196983835,12523,5165
1819,4196983835,1845,738
1820,4196983835,1508,383
1821,4196983835,2221,602
1822,4196983835,1319,331
1823,4196983835,66558,31608
1824,4196983835,1865,651
1825,4196983835,2455,1135
1826,4196983835,2062,735
1827,4196983835,2309,1289
1828,4196983835,3013,1274
1829,4196983835,3242,1598
1830,4196983835,1417,475
1831,4196983835,1756,643
1832,4196983835,2276,966
1833,4196983835,2560,1060
1834,4196983835,4477,1554
1835,4196983835,1761,626
1836,4196983835,2893,1439
1837,4196983835,1013,169
1838,4196983835,2454,987
1839,4196983835,1635,585
1840,4196983835,1125,256
1841,4196983835,10995,3748
1842,4196983835,1732,526
1843,4196983835,1248,382
1844,4196983835,2025,915
1845,4196983835,2132,762
1846,4196983835,686,104
1847,4196983835,1934,466
1848,4196983835,1257,424
1849,4196983835,1106,310
1850,4196983835,1399,502
1851,4196983835,18341,6419
1852,4196983835,3359,1429
1853,4196983835,1384,662
1854,4196983835,1971,1069
1855,4196983835,1613,623
1856,4196983835,1822,556
1857,4196983835,1126,257
1858,4196983835,34955,18813
1859,4196983835,4209,2504
1860,4196983835,2979,1418
1861,4196983835,3870,1771
1862,4196983835,6021,2707
1863,4196983835,4001,1860
1864,4196983835,1008,271
1865,4196983835,1283,343
1866,4196983835,2283,994
1867,4196983835,1378,536
1868,4196983835,2094,868
1869,4196983835,1027,277
1870,4196983835,2971,1243
1871,4196983835,1132,359
1872,4196983835,2891,1320
1873,4196983835,1040,249
1874,4196983835,1654,511
1875,4196983835,2403,1219
1876,4196983835,925,389
1877,4196983835,3194,940
1878,4196983835,2669,1211
1879,4196983835,1169,276
1880,4196983835,861,229
1881,4196983835,2135,1324
1882,4196983835,1201,527
1883,4196983835,1955,872
1884,4196983835,842,262
1885,4196983835,1449,485
1886,4196983835,1565,512
